TIME_PERIOD,USDEUR,JPYEUR,GBPEUR,AUDEUR,CADEUR,CHFEUR,CNYEUR,SEKEUR,NZDEUR,MXNEUR,SGDEUR,HKDEUR,NOKEUR,KRWEUR,TRYEUR,RUBEUR,INREUR,BRLEUR,ZAREUR,PLNEUR,ARSEUR
2018-03-19,1.2309,130.65,0.87593,1.5994,1.6105,1.1717,7.7944,10.0838,1.7066,23.1871,1.6223,9.6537,9.5205,1321.16,4.8584,71.3661,80.2455,4.0567,14.8916,4.2171,24.8796
2018-03-20,1.2276,130.72,0.87715,1.5934,1.604,1.1721,7.7744,10.0563,1.7039,23.0086,1.6174,9.6295,9.4863,1314.93,4.8238,70.8466,80.037,4.041,14.6788,4.2277,24.8221
2018-03-21,1.2286,130.5,0.87403,1.5994,1.5947,1.1709,7.777,10.0883,1.7158,22.7879,1.6197,9.6397,9.5028,1317.22,4.8352,70.6217,80.117,4.0552,14.7273,4.2364,24.9191
2018-03-22,1.2316,129.75,0.872,1.5974,1.5889,1.1671,7.8016,10.12,1.7031,22.7765,1.6207,9.6641,9.5308,1330.52,4.8372,70.32,80.183,4.0666,14.5724,4.2217,24.9738
2018-03-23,1.2346,129.74,0.87285,1.5978,1.5868,1.1703,7.7975,10.1943,1.7024,22.8804,1.6216,9.6889,9.5715,1330.3,4.888,70.5388,80.255,4.0726,14.5204,4.2262,24.979
2018-03-26,1.2411,130.47,0.87248,1.6048,1.5997,1.1739,7.7924,10.1868,1.7029,22.8777,1.6274,9.7384,9.5613,1336.99,4.9464,70.6897,80.5105,4.0932,14.4937,4.23,25.0491
2018-03-27,1.2376,131.04,0.8794,1.607,1.5949,1.1764,7.773,10.2156,1.7041,22.7905,1.6208,9.7113,9.5603,1328.86,4.9429,70.82,80.413,4.1051,14.4598,4.2196,24.976
2018-03-28,1.2398,131.6,0.87605,1.6132,1.5974,1.1801,7.7971,10.28,1.7075,22.7725,1.6214,9.7295,9.6423,1321.47,4.9561,71.3252,80.8005,4.1264,14.5029,4.2072,24.9882
2018-03-29,1.2321,131.15,0.8749,1.6036,1.5895,1.1779,7.7468,10.2843,1.7098,22.5249,1.6158,9.6696,9.677,1310.89,4.8976,70.8897,80.296,4.0938,14.621,4.2106,24.8046
2018-04-03,1.2308,130.76,0.87523,1.5994,1.5818,1.1775,7.7351,10.2968,1.6964,22.3936,1.6114,9.6602,9.6338,1297.87,4.8967,70.8835,80.014,4.0742,14.5517,4.2087,24.7822
2018-04-04,1.2276,130.43,0.87573,1.5978,1.5756,1.1776,7.7409,10.3175,1.685,22.52,1.6136,9.6355,9.6345,1306.45,4.9262,70.9668,79.954,4.1316,14.6328,4.2035,24.7656
2018-04-05,1.226,131.26,0.87395,1.594,1.5659,1.1796,7.7302,10.314,1.6799,22.179,1.6113,9.6232,9.5875,1299.41,4.9543,70.6251,79.601,4.0452,14.6219,4.2041,24.7296
2018-04-06,1.2234,131.32,0.87295,1.5934,1.565,1.1798,7.7138,10.2983,1.6884,22.3317,1.6138,9.6014,9.586,1310.95,4.9644,70.827,79.481,4.1111,14.7757,4.1983,24.6992
2018-04-09,1.2304,131.66,0.87088,1.605,1.5726,1.179,7.7686,10.296,1.6871,22.5884,1.6158,9.6576,9.5883,1316.69,5.0018,74.113,79.9545,4.149,14.9162,4.1952,24.8252
2018-04-10,1.2361,132.28,0.87183,1.5976,1.5645,1.1792,7.7741,10.2855,1.6806,22.5778,1.6202,9.703,9.647,1319.5,5.0622,77.4609,80.3375,4.206,14.9028,4.193,24.9476
2018-04-11,1.2384,132.26,0.8736,1.598,1.5625,1.1855,7.7815,10.2863,1.6812,22.6527,1.6204,9.7212,9.6213,1324.61,5.1832,80.0075,80.8735,4.2333,14.9678,4.1915,24.9544
2018-04-12,1.2323,132.04,0.86745,1.5893,1.5517,1.1876,7.7452,10.3723,1.67,22.3815,1.6155,9.6734,9.5973,1319.86,5.0473,75.8954,80.417,4.1482,14.7838,4.1844,24.8395
2018-04-13,1.2317,132.64,0.864,1.5801,1.5482,1.1854,7.7363,10.3798,1.6703,22.3162,1.6158,9.6687,9.5643,1316.26,5.0411,76.2186,80.316,4.1979,14.8457,4.1763,24.884
2018-04-16,1.237,132.77,0.86465,1.5928,1.5596,1.1878,7.7726,10.4045,1.6853,22.3399,1.6221,9.7104,9.595,1328.33,5.0816,76.942,81.0175,4.23,14.9467,4.1627,25.0022
2018-04-17,1.2357,132.35,0.8628,1.591,1.5511,1.1908,7.7639,10.3913,1.6837,22.2075,1.6192,9.7001,9.598,1320.61,5.0734,76.3214,81.108,4.2158,14.8492,4.1602,24.9747
2018-04-18,1.2388,132.82,0.87105,1.5953,1.5572,1.1979,7.7826,10.4033,1.6912,22.2671,1.6236,9.7245,9.6095,1319.56,5.071,76.1846,81.346,4.2047,14.8175,4.1697,24.9934
2018-04-19,1.2382,132.88,0.86975,1.5892,1.5606,1.1976,7.7717,10.3778,1.6938,22.4668,1.6208,9.7182,9.5825,1314.38,4.9838,75.2875,81.458,4.1925,14.7813,4.1664,24.9182
2018-04-20,1.2309,132.41,0.87608,1.5983,1.5557,1.197,7.7449,10.3703,1.7032,22.7424,1.6172,9.6568,9.605,1316.26,4.9803,75.7375,81.39,4.1892,14.8008,4.1677,24.8143
2018-04-23,1.2238,132.38,0.8764,1.601,1.5649,1.1941,7.7208,10.3763,1.7052,22.9,1.6188,9.5974,9.6258,1318.33,5.0079,75.6527,81.2845,4.1981,14.96,4.1893,24.7104
2018-04-24,1.2213,132.92,0.87468,1.6038,1.5662,1.1944,7.7012,10.3775,1.7134,22.9992,1.6154,9.5829,9.629,1314.66,4.9985,75.2566,81.0765,4.2085,15.0663,4.1996,24.713
2018-04-25,1.2185,133.03,0.8738,1.6118,1.5704,1.1986,7.7048,10.422,1.7232,23.2194,1.6199,9.5625,9.705,1320.61,5.0008,75.7073,81.6095,4.2705,15.2415,4.2241,24.6765
2018-04-26,1.2168,132.87,0.871,1.607,1.5618,1.1976,7.6962,10.4478,1.7194,22.8454,1.6141,9.5493,9.6735,1310.55,4.9531,76.5029,81.224,4.2322,15.0737,4.236,24.6372
2018-04-27,1.207,131.95,0.877,1.5975,1.5549,1.196,7.6517,10.5178,1.7116,22.6929,1.6005,9.4731,9.659,1291.82,4.8882,75.4175,80.4645,4.1992,14.9637,4.2161,24.8026
2018-04-30,1.2079,132.12,0.8796,1.6013,1.5542,1.1968,7.6574,10.4993,1.7145,22.5977,1.6016,9.4801,9.662,1292.04,4.8896,75.9587,80.1685,4.1932,15.0121,4.2264,24.8
2018-05-02,1.2007,131.84,0.8804,1.5987,1.5401,1.1957,7.6353,10.6174,1.7103,22.7479,1.6025,9.425,9.6958,1291.54,4.9813,76.4,80.0455,4.2293,15.1336,4.2755,24.6534
2018-05-03,1.1992,131.03,0.8818,1.5926,1.5404,1.1958,7.6135,10.6045,1.7041,22.8159,1.5962,9.4131,9.6465,1288.96,5.036,76.0875,79.8965,4.2367,15.1399,4.2628,25.4051
2018-05-04,1.1969,130.37,0.88235,1.5915,1.541,1.195,7.6113,10.5715,1.7067,22.9276,1.5962,9.3952,9.644,1288.32,5.0963,75.4816,80.027,4.2446,15.1135,4.2543,26.637
2018-05-07,1.1902,130.15,0.8801,1.5882,1.5338,1.1964,7.5778,10.5383,1.7013,23.0215,1.5917,9.3428,9.619,1288.09,5.0827,74.8299,79.904,4.2162,14.973,4.2537,26.0112
2018-05-08,1.187,129.45,0.8793,1.5929,1.5398,1.1906,7.5586,10.476,1.7019,23.1788,1.5883,9.3178,9.6233,1278.9,5.0904,75.1187,79.63,4.2233,14.9131,4.2792,26.0493
2018-05-09,1.1879,130.24,0.87445,1.5923,1.5299,1.1895,7.5628,10.3473,1.6995,23.2043,1.5921,9.3248,9.6045,1279.55,5.0824,74.9194,79.901,4.2451,14.9351,4.2656,26.5555
2018-05-10,1.1878,130.22,0.8781,1.5865,1.5172,1.1908,7.5419,10.315,1.7144,23.0556,1.5925,9.3241,9.547,1270.74,5.0429,73.707,79.8905,4.2464,14.7041,4.2443,26.9441
2018-05-11,1.1934,130.44,0.88,1.5801,1.5197,1.1933,7.5572,10.2635,1.711,22.9796,1.5917,9.3681,9.5425,1273.07,5.1025,73.5704,80.36,4.2486,14.6515,4.2584,27.0782
2018-05-14,1.1988,131.27,0.8824,1.5861,1.5301,1.1965,7.5973,10.2958,1.7246,23.1847,1.598,9.4103,9.5653,1280.74,5.1748,73.8057,80.9545,4.2927,14.6926,4.2629,27.5844
2018-05-15,1.1883,130.77,0.879,1.5857,1.5253,1.191,7.5606,10.2928,1.7222,23.4398,1.5908,9.328,9.5673,1279.12,5.2719,73.822,80.872,4.3439,14.8389,4.2837,29.7194
2018-05-16,1.1784,129.83,0.87418,1.5741,1.5161,1.1792,7.5137,10.2903,1.7115,23.2843,1.5824,9.2504,9.5715,1274.5,5.2178,73.5977,79.8925,4.3294,14.7584,4.2889,28.3576
2018-05-17,1.1805,130.66,0.8735,1.5681,1.5077,1.1819,7.5174,10.295,1.7125,23.168,1.5845,9.2666,9.5565,1275.6,5.2497,73.1549,79.9645,4.3286,14.8009,4.2899,28.6525
2018-05-18,1.1781,130.69,0.87325,1.5673,1.5074,1.1773,7.5147,10.3073,1.7049,23.2982,1.5828,9.248,9.5773,1273.37,5.2714,73.215,80.1115,4.3831,14.943,4.295,28.6443
2018-05-21,1.1759,130.84,0.8764,1.5619,1.5139,1.1753,7.5097,10.2555,1.703,23.522,1.5803,9.23,9.5285,1274.86,5.4012,73.3644,80.128,4.3714,15.1352,4.3138,28.7055
2018-05-22,1.1794,130.7,0.87688,1.5543,1.5066,1.1738,7.5112,10.2158,1.6991,23.2842,1.5772,9.2565,9.49,1267.93,5.4704,72.3491,80.2105,4.317,14.8008,4.2862,28.742
2018-05-23,1.1708,128.61,0.87953,1.5544,1.5109,1.1598,7.4797,10.2906,1.6977,23.355,1.5754,9.1904,9.5063,1266.75,5.7086,72.2643,80.1055,4.304,14.8062,4.3088,28.4247
2018-05-24,1.1728,128.46,0.87475,1.5519,1.5111,1.1607,7.4868,10.2518,1.6946,23.0952,1.5726,9.2043,9.481,1264.77,5.5804,72.1879,80.193,4.2794,14.6043,4.3031,28.7037
2018-05-25,1.1675,127.72,0.8754,1.5424,1.5126,1.1593,7.4611,10.1922,1.6882,22.8883,1.5652,9.1589,9.4888,1259.55,5.5153,72.4935,79.1505,4.2554,14.5938,4.309,28.6977
2018-05-28,1.1644,127.33,0.87465,1.541,1.5114,1.1577,7.4508,10.2373,1.6756,22.765,1.5615,9.1354,9.5113,1250.83,5.3482,72.6316,78.528,4.2953,14.4979,4.3053,28.6442
2018-05-29,1.1558,125.88,0.87143,1.5366,1.5058,1.1517,7.4174,10.3173,1.6711,22.8237,1.5565,9.0681,9.5618,1248.51,5.334,72.3479,78.406,4.3415,14.6465,4.311,28.587
2018-05-30,1.1632,126.76,0.875,1.5409,1.5093,1.1513,7.4673,10.2783,1.6686,22.8815,1.5588,9.1268,9.5463,1255.41,5.1818,72.3836,78.388,4.3112,14.6156,4.3135,28.9172
2018-05-31,1.1699,127.33,0.8768,1.5414,1.5038,1.1526,7.4951,10.2683,1.6681,23.2461,1.5656,9.1818,9.5375,1261.25,5.2628,72.5759,78.802,4.3626,14.7031,4.3058,29.1498
2018-06-01,1.1669,127.74,0.8768,1.5494,1.5142,1.1531,7.4883,10.2943,1.6737,23.2834,1.5617,9.1547,9.5323,1254.17,5.3991,72.5972,78.314,4.3681,14.8313,4.3162,29.1282
2018-06-04,1.1737,128.44,0.87673,1.5311,1.5148,1.1546,7.5166,10.2583,1.6654,23.3661,1.5655,9.2091,9.503,1254.88,5.4193,72.6626,78.712,4.3893,14.7053,4.2848,29.3073
2018-06-05,1.1675,128.08,0.8739,1.5335,1.5158,1.1515,7.477,10.2498,1.6636,23.7975,1.5593,9.1611,9.5008,1250.33,5.3857,72.816,78.3975,4.3926,14.8229,4.2886,29.139
2018-06-06,1.1765,129.57,0.87683,1.5365,1.515,1.1629,7.523,10.276,1.6702,23.9686,1.5685,9.2328,9.5238,1255.45,5.4078,72.9345,78.731,4.4924,15.0421,4.2753,29.3243
2018-06-07,1.1836,130.26,0.88123,1.5457,1.5313,1.1613,7.566,10.2515,1.6789,24.0536,1.5757,9.2868,9.5013,1266.42,5.291,73.3086,79.438,4.5872,15.1353,4.2603,29.461
2018-06-08,1.1754,128.64,0.87733,1.5496,1.5274,1.1572,7.5333,10.287,1.6734,24.0774,1.5702,9.2222,9.5085,1263.46,5.2798,73.4773,79.342,4.5149,15.3821,4.2793,29.3674
2018-06-11,1.179,129.62,0.8818,1.5501,1.5348,1.1631,7.5518,10.253,1.6764,24.0675,1.5737,9.2508,9.5013,1268.16,5.3296,73.7903,79.498,4.3902,15.4991,4.2669,29.8629
2018-06-12,1.1788,130.03,0.88175,1.5506,1.5335,1.1615,7.5496,10.155,1.6781,24.2869,1.5738,9.2499,9.4435,1272.14,5.3762,73.9972,79.5015,4.3608,15.5183,4.2754,30.7278
2018-06-13,1.1764,130.03,0.8821,1.5506,1.5313,1.1616,7.5293,10.136,1.6713,24.3141,1.5711,9.2325,9.4373,1275.88,5.4603,73.8286,79.534,4.3587,15.5908,4.2766,30.2864
2018-06-14,1.173,129.15,0.87683,1.5514,1.5222,1.1585,7.5009,10.16,1.6656,24.0641,1.5665,9.2058,9.4268,1269.54,5.4251,72.7553,79.2925,4.3312,15.3722,4.2671,30.7326
2018-06-15,1.1596,128.31,0.8732,1.5518,1.5223,1.1575,7.4463,10.1713,1.6676,24.0902,1.5619,9.102,9.432,1272.93,5.4671,72.5401,78.8705,4.3761,15.5659,4.2807,32.1267
2018-06-18,1.1613,128.27,0.87655,1.561,1.5307,1.1554,7.478,10.2223,1.6712,23.9739,1.568,9.1156,9.434,1282.56,5.4821,73.4609,79.0145,4.3472,15.6275,4.2876,32.5803
2018-06-19,1.1534,126.78,0.87693,1.5695,1.5319,1.1501,7.4765,10.3227,1.6747,23.8447,1.5685,9.0534,9.4895,1287.91,5.4971,73.805,78.867,4.3536,15.9903,4.3143,31.8471
2018-06-20,1.1578,127.39,0.87878,1.5688,1.5398,1.1537,7.4953,10.2755,1.6853,23.6794,1.5718,9.0847,9.4693,1281.98,5.4943,73.6225,78.86,4.3273,15.8367,4.3152,32.1359
2018-06-21,1.1538,127.59,0.8737,1.5664,1.5381,1.1496,7.4977,10.3248,1.6846,23.5286,1.5714,9.0528,9.4253,1280.79,5.4754,73.5577,78.4145,4.3567,15.758,4.3256,32.0231
2018-06-22,1.1648,128.3,0.87663,1.5681,1.5459,1.1534,7.5689,10.295,1.688,23.5466,1.5822,9.1393,9.4328,1293.76,5.4639,73.5314,79.03,4.3617,15.7165,4.3148,32.0244
2018-06-25,1.17,128.21,0.8804,1.5742,1.5542,1.1549,7.6468,10.3623,1.6947,23.4457,1.593,9.181,9.4703,1303.95,5.4557,73.3376,79.645,4.4042,15.8282,4.337,31.6193
2018-06-26,1.1672,127.95,0.8816,1.5778,1.5549,1.1543,7.6749,10.3383,1.6998,23.237,1.5892,9.1608,9.4718,1306.32,5.4053,73.5257,79.7095,4.4051,15.8232,4.341,31.6194
2018-06-27,1.1616,128.08,0.88173,1.5725,1.5443,1.1536,7.6649,10.3503,1.7046,23.1817,1.5834,9.1158,9.4785,1298.88,5.37,73.359,79.694,4.4152,15.8948,4.3363,31.4579
2018-06-28,1.1583,127.63,0.8852,1.5778,1.5398,1.1556,7.6728,10.4191,1.7135,23.2921,1.5831,9.0906,9.474,1300.27,5.3305,73.0951,79.683,4.4822,16.0621,4.3631,31.7716
2018-06-29,1.1658,129.04,0.88605,1.5787,1.5442,1.1569,7.717,10.453,1.7247,22.8817,1.5896,9.1468,9.5115,1296.72,5.3385,73.1582,79.813,4.4876,16.0484,4.3732,32.7123
2018-07-02,1.1639,128.86,0.8865,1.5825,1.5342,1.1563,7.7586,10.449,1.7315,23.332,1.5925,9.1325,9.5015,1303.87,5.3743,73.4691,80.0705,4.5227,16.071,4.3893,33.6809
2018-07-03,1.1665,129.09,0.8835,1.5761,1.5344,1.1573,7.7481,10.3123,1.7281,22.9451,1.5921,9.1506,9.4655,1298.07,5.4444,73.6468,79.931,4.5429,15.9718,4.3915,32.9997
2018-07-04,1.1642,128.64,0.88108,1.5763,1.5306,1.1557,7.7207,10.251,1.7217,22.6786,1.5891,9.1307,9.4433,1301.2,5.4692,73.6646,80.027,4.5346,15.9628,4.379,32.5446
2018-07-05,1.1709,129.53,0.8831,1.5821,1.5374,1.1613,7.7672,10.2363,1.7256,22.5827,1.5965,9.1887,9.441,1309.08,5.4002,73.7787,80.73,4.5521,15.8715,4.3577,32.8701
2018-07-06,1.1724,129.65,0.88595,1.5809,1.5397,1.1634,7.7937,10.291,1.7186,22.466,1.5948,9.2013,9.4425,1310.92,5.4038,74.0505,80.746,4.6279,15.9388,4.3675,32.9087
2018-07-09,1.1789,130.21,0.88345,1.5755,1.5415,1.1646,7.7967,10.2548,1.7198,22.4356,1.5949,9.2526,9.4218,1309.88,5.3262,73.8901,80.9585,4.5564,15.6915,4.3204,32.9149
2018-07-10,1.1713,130.3,0.88338,1.5739,1.5382,1.1649,7.7767,10.2438,1.7188,22.4121,1.5893,9.1926,9.4145,1308.63,5.5065,73.2605,80.617,4.5513,15.7331,4.3208,32.6892
2018-07-11,1.1735,130.53,0.88482,1.5869,1.5421,1.1653,7.8359,10.2745,1.7266,22.3622,1.5968,9.2111,9.4458,1318.67,5.6103,72.7507,80.7045,4.4923,15.821,4.3214,32.1961
2018-07-12,1.1658,131.13,0.88263,1.5778,1.5369,1.1642,7.778,10.335,1.724,22.0857,1.5889,9.1494,9.4443,1312.52,5.6364,72.4169,79.8805,4.5049,15.6488,4.3272,31.9283
2018-07-13,1.1643,131.04,0.88488,1.5764,1.5358,1.1704,7.8012,10.376,1.728,22.1768,1.5919,9.1387,9.483,1319.7,5.6467,72.4844,79.732,4.5373,15.5187,4.321,31.6369
2018-07-16,1.172,131.65,0.8827,1.5773,1.5399,1.1696,7.8273,10.3333,1.7262,22.034,1.5954,9.1989,9.479,1320.93,5.6893,72.922,80.3515,4.509,15.4493,4.3013,31.9487
2018-07-17,1.1707,131.81,0.88725,1.581,1.5403,1.1648,7.8324,10.3003,1.7191,22.1732,1.5941,9.1888,9.4875,1319.73,5.6613,73.1793,80.1405,4.5281,15.5376,4.3007,32.0069
2018-07-18,1.1611,130.92,0.89118,1.5794,1.5389,1.1611,7.8042,10.312,1.7175,22.0778,1.5883,9.1141,9.5023,1316.94,5.6121,73.3067,79.684,4.4804,15.506,4.3103,31.9511
2018-07-19,1.1588,130.98,0.89298,1.5804,1.5351,1.1622,7.8553,10.3565,1.7229,22.1067,1.5909,9.0963,9.5763,1320.68,5.5957,73.5585,80.0155,4.4874,15.6003,4.328,32.0119
2018-07-20,1.167,130.94,0.89445,1.5818,1.5443,1.1633,7.921,10.3908,1.7251,22.1573,1.596,9.1597,9.5905,1322.71,5.5879,74.0532,80.321,4.4364,15.7066,4.3229,32.3609
2018-07-23,1.1716,130.18,0.8917,1.5821,1.5387,1.1614,7.9508,10.3488,1.7204,22.3736,1.5979,9.1948,9.5533,1328.95,5.5624,73.9197,80.673,4.4322,15.8205,4.32,32.3127
2018-07-24,1.1706,130.06,0.89178,1.5797,1.5393,1.1626,7.9561,10.3278,1.7192,22.0446,1.5967,9.1846,9.5605,1320.85,5.7054,73.4444,80.71,4.4184,15.6041,4.3179,32.3273
2018-07-25,1.169,129.8,0.88855,1.5766,1.5341,1.1598,7.9047,10.2925,1.7173,21.9426,1.5931,9.1714,9.5485,1312.47,5.6563,73.5813,80.364,4.3539,15.4426,4.2996,32.13
2018-07-26,1.1716,129.91,0.8886,1.5792,1.5287,1.1616,7.9464,10.2738,1.7186,21.902,1.5943,9.1949,9.5455,1311.82,5.6454,73.856,80.448,4.3523,15.4559,4.2835,32.0731
2018-07-27,1.1625,129.25,0.88823,1.5765,1.5193,1.1597,7.9454,10.301,1.7179,21.6713,1.586,9.1241,9.5358,1300.18,5.673,73.2503,79.8465,4.3472,15.3967,4.2918,31.8496
2018-07-30,1.1684,129.79,0.8907,1.5795,1.5245,1.1598,7.9712,10.2503,1.7165,21.716,1.5914,9.1696,9.529,1305.99,5.7078,72.9792,80.1965,4.3334,15.4007,4.2773,31.933
2018-07-31,1.1736,130.84,0.8922,1.5804,1.5298,1.1592,8.0178,10.257,1.7213,21.782,1.5976,9.2114,9.5338,1312.79,5.7319,73.2097,80.4445,4.3818,15.3676,4.277,31.9571
2018-08-01,1.1696,130.81,0.8904,1.5767,1.5231,1.1589,7.9519,10.2995,1.7187,21.804,1.5922,9.1807,9.538,1307.4,5.7654,73.4672,79.9705,4.4028,15.5145,4.272,32.0716
2018-08-02,1.1617,129.43,0.89145,1.5781,1.5144,1.155,7.9518,10.3003,1.7204,21.7923,1.5877,9.1185,9.546,1312.72,5.872,73.4819,79.7915,4.3906,15.6218,4.282,31.9473
2018-08-03,1.1588,129.3,0.8905,1.5689,1.5085,1.1528,7.9195,10.3193,1.717,21.63,1.5838,9.0955,9.541,1303.12,5.8958,73.3448,79.512,4.3394,15.4869,4.2612,31.8021
2018-08-06,1.1543,128.68,0.8928,1.5629,1.5032,1.1513,7.9066,10.304,1.7154,21.4484,1.5799,9.0605,9.5325,1299.27,5.9627,73.4661,79.49,4.2788,15.4967,4.2731,31.5032
2018-08-07,1.1602,128.88,0.89483,1.5599,1.5047,1.153,7.9171,10.3245,1.7191,21.3613,1.5822,9.1065,9.5003,1299.37,6.1448,73.5837,79.685,4.3051,15.4174,4.2523,31.7013
2018-08-08,1.1589,128.72,0.90085,1.5647,1.5158,1.1544,7.9231,10.3878,1.7202,21.4471,1.5814,9.0971,9.5303,1298.58,6.1257,75.0618,79.5295,4.3533,15.5607,4.2597,31.7405
2018-08-09,1.1593,128.84,0.8994,1.5626,1.5111,1.1512,7.9053,10.3875,1.7421,21.5453,1.5805,9.1003,9.5443,1298.03,6.2639,76.5157,79.5825,4.3939,15.645,4.2739,32.0233
2018-08-10,1.1456,127.07,0.89675,1.5675,1.5002,1.1391,7.8468,10.4258,1.7365,21.6533,1.5708,8.9928,9.533,1293.54,6.9309,76.8097,78.852,4.3904,15.9272,4.2911,32.1736
2018-08-13,1.1403,126.11,0.8933,1.567,1.4996,1.1338,7.8537,10.4093,1.7335,21.895,1.5689,8.9511,9.5295,1294.47,7.8651,77.4814,79.8405,4.4554,16.3821,4.2965,33.3367
2018-08-14,1.1406,126.42,0.893,1.5696,1.4909,1.1298,7.8488,10.3718,1.7277,21.6516,1.5669,8.9537,9.5275,1286.6,7.4283,75.853,79.7315,4.4144,16.1844,4.2993,34.1456
2018-08-15,1.1321,125.67,0.8913,1.5669,1.4833,1.1289,7.8298,10.4033,1.7267,21.6735,1.5627,8.8869,9.5508,1285.49,6.9375,75.9875,79.1635,4.4264,16.5709,4.3284,33.6896
2018-08-16,1.137,126.02,0.89498,1.5647,1.4942,1.1299,7.8396,10.4663,1.7267,21.6972,1.5648,8.925,9.613,1284.56,6.6368,76.2551,79.807,4.4228,16.5835,4.3142,33.9679
2018-08-17,1.1391,125.75,0.89575,1.567,1.4976,1.1338,7.842,10.4935,1.7254,21.7831,1.5651,8.9412,9.6795,1282.38,7.0282,76.8166,79.9195,4.5001,16.9966,4.3115,33.8597
2018-08-20,1.142,126.25,0.89478,1.5631,1.4927,1.1366,7.8351,10.4918,1.7255,21.63,1.5665,8.9645,9.672,1281.69,6.9863,76.7235,79.74,4.4818,16.6561,4.3037,34.103
2018-08-21,1.1502,127.01,0.8974,1.5657,1.4978,1.1372,7.8748,10.5118,1.7281,21.7805,1.5736,9.029,9.705,1287.79,7.0657,77.6921,80.3015,4.5623,16.6146,4.3081,34.3444
2018-08-22,1.1616,128.08,0.89928,1.5785,1.5126,1.1401,7.947,10.5075,1.7319,21.8821,1.586,9.1184,9.6808,1298.95,7.0071,78.9307,81.19,4.6912,16.5803,4.2821,34.8329
2018-08-23,1.1579,128.31,0.89878,1.5888,1.5089,1.1383,7.9643,10.5183,1.7352,21.7438,1.5864,9.0895,9.6483,1299.75,7.0273,78.5871,81.1815,4.6976,16.4705,4.2782,35.0085
2018-08-24,1.1588,128.97,0.902,1.5868,1.5143,1.1398,7.9326,10.5843,1.7384,21.9191,1.5863,9.0965,9.6938,1292.41,7.0204,78.239,81.0115,4.7375,16.5129,4.2788,35.2449
2018-08-27,1.1633,129.16,0.90365,1.5886,1.5182,1.1428,7.9396,10.6095,1.7415,21.8104,1.5884,9.1318,9.6988,1294.41,7.2082,78.2795,81.623,4.7606,16.6464,4.271,35.8762
2018-08-28,1.171,130.03,0.9068,1.5924,1.5128,1.1427,7.9641,10.6633,1.7444,21.9495,1.5945,9.1922,9.7243,1294.67,7.3316,79.0727,82.0965,4.7909,16.5894,4.2723,36.2425
2018-08-29,1.166,129.73,0.905,1.5989,1.5093,1.1385,7.9626,10.6923,1.7413,22.3252,1.5941,9.1524,9.7475,1299.27,7.5236,79.4075,82.3405,4.8451,16.8176,4.2838,36.6958
2018-08-30,1.1692,130.32,0.89758,1.6015,1.5117,1.1339,7.9887,10.644,1.7534,22.2356,1.5968,9.1773,9.72,1297.53,7.856,79.2207,82.715,4.8221,17.01,4.2882,39.7528
2018-08-31,1.1651,129.05,0.8974,1.6129,1.5192,1.1281,7.9664,10.6205,1.7559,22.3628,1.5965,9.1453,9.7148,1301.91,7.6386,79.0967,82.7245,4.8591,17.1728,4.2913,45.1301
2018-09-03,1.1609,129.03,0.90158,1.6109,1.5175,1.1268,7.9219,10.5806,1.7565,22.3082,1.5925,9.1129,9.702,1291.04,7.7104,79.083,82.6735,4.7859,17.2753,4.2952,42.8372
2018-09-04,1.1562,128.6,0.90058,1.6091,1.5234,1.1261,7.9079,10.5645,1.7649,22.4548,1.5911,9.0758,9.717,1292.13,7.7188,79.0289,82.7665,4.8358,17.6197,4.3046,44.0223
2018-09-05,1.1582,129.17,0.90328,1.6144,1.5263,1.1288,7.9128,10.5408,1.7637,22.66,1.5965,9.0913,9.7485,1299.75,7.724,79.2265,83.1035,4.8364,17.9906,4.3249,45.149
2018-09-06,1.1634,129.55,0.89824,1.6164,1.5338,1.1275,7.9451,10.5908,1.7633,22.3653,1.6,9.1324,9.776,1304.76,7.6282,79.5747,83.7175,4.7918,17.8233,4.3183,44.9305
2018-09-07,1.1615,128.74,0.89275,1.6219,1.5238,1.1217,7.9476,10.5163,1.7647,22.2326,1.5976,9.1175,9.7745,1304.07,7.4772,80.6765,83.32,4.715,17.553,4.3081,43.4627
2018-09-10,1.1571,128.54,0.8934,1.6257,1.5268,1.1267,7.9413,10.4683,1.7706,22.3173,1.5966,9.0831,9.703,1306.49,7.4763,81.2688,83.8375,4.7135,17.5532,4.3169,42.9249
2018-09-11,1.1574,128.82,0.89068,1.631,1.5231,1.1276,7.9499,10.485,1.7773,22.35,1.5945,9.085,9.679,1306.14,7.4953,81.2488,84.0965,4.8011,17.4677,4.3094,43.3579
2018-09-12,1.1585,129.13,0.89028,1.6268,1.5137,1.1277,7.9588,10.474,1.7772,22.176,1.5945,9.0934,9.6328,1307.37,7.3781,80.1609,83.6705,4.7859,17.4368,4.3099,43.9651
2018-09-13,1.162,129.68,0.89,1.6167,1.5112,1.1265,7.9542,10.446,1.7743,22.0335,1.5938,9.1204,9.573,1302.88,7.2068,79.4322,83.7,4.8214,17.1545,4.3098,44.5476
2018-09-14,1.1689,130.75,0.89228,1.626,1.5206,1.1274,8.012,10.546,1.7778,21.9805,1.6012,9.1725,9.6245,1307.93,7.1474,79.2016,83.946,4.8921,17.3338,4.3049,46.4135
